name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
"Warhammer® 40,000: Dawn of War® – Winter Assault",0,Strategy,False,12.99,528,90,False,Zero,True,False,False,False,False,5,True,False,False,True,False,True,True
D&D Lords of Waterdeep,76,Strategy,False,14.99,225,87,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
HD Poker: Texas Hold'em,0,Strategy,False,0.0,205,66,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Magic Duels,49,Strategy,False,0.0,23565,70,True,Zero,True,False,False,True,True,11,True,True,True,True,True,True,True
MarZ: Tactical Base Defense,35,Strategy,True,21.99,251,72,False,Zero,False,False,False,False,True,8,True,True,True,True,True,True,True
X-COM: Terror From the Deep,0,Strategy,False,4.99,334,93,False,Zero,False,False,False,False,False,4,True,False,False,True,False,True,True
Rento Fortune - Online Dice Board Game,30,Strategy,False,4.99,1128,50,False,Zero,True,False,True,False,False,13,True,True,True,True,False,True,True
Dark Future: Blood Red States,25,Strategy,False,24.99,72,80,False,Zero,False,True,False,False,True,1,True,False,False,False,False,False,True
Atlantic Fleet,0,Strategy,False,9.99,620,83,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
NEO Scavenger,0,Strategy,False,14.99,2520,88,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Odd Realm,0,Strategy,False,9.99,108,87,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
RISK™: Factions,12,Strategy,False,9.99,542,64,False,Zero,True,False,False,True,False,4,True,False,False,True,False,True,True
Impossible Creatures Steam Edition,0,Strategy,False,9.99,672,96,False,Zero,True,False,False,False,True,4,True,False,True,False,False,True,True
Steel Armor: Blaze of War,43,Strategy,False,29.99,188,80,False,Zero,False,True,False,False,False,2,True,False,True,False,False,False,True
Space Hulk: Tactics,28,Strategy,True,39.99,249,59,False,Zero,True,True,True,True,True,10,True,True,True,True,True,True,True
The Guild II Renaissance,0,Strategy,False,9.99,2098,78,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,True
Anno 2205™,198,Strategy,False,39.99,3294,63,False,Zero,False,True,False,False,False,6,True,False,True,True,False,True,True
DG2: Defense Grid 2,65,Strategy,False,14.99,1405,80,False,Zero,True,True,False,True,True,11,True,True,True,True,False,True,True
Close Combat - Gateway to Caen,0,Strategy,False,39.99,253,61,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
World of Myths,0,Strategy,False,0.0,74,77,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Bridge Constructor Portal,16,Strategy,False,9.99,1747,89,False,Zero,False,True,False,True,True,15,True,True,True,True,False,True,True
Sid Meier's Railroads!,0,Strategy,False,9.99,1158,64,False,Zero,True,False,False,False,False,5,True,False,False,True,False,True,True
Stronghold HD,0,Strategy,False,5.99,2667,93,False,Zero,True,True,False,False,True,10,True,True,True,True,True,True,True
Coffee Shop Tycoon,23,Strategy,False,6.99,272,84,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Total Annihilation,0,Strategy,False,4.99,1265,95,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Clatter,12,Strategy,False,9.99,197,85,False,Zero,True,True,True,False,True,1,True,False,False,False,False,False,True
Mashinky,51,Strategy,False,24.99,1094,86,False,Zero,False,False,False,False,True,10,True,False,True,True,False,True,True
YORG.io,0,Strategy,False,3.99,24,91,False,Zero,False,False,False,False,True,20,True,True,True,True,True,True,True
Grim Nights,30,Strategy,True,2.99,462,91,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Dungeon Warfare 2,32,Strategy,False,14.99,371,87,False,Zero,False,True,False,False,True,8,True,True,True,False,True,True,True
Protolife,29,Strategy,False,11.99,172,81,False,Zero,False,True,False,True,False,2,True,False,True,False,False,False,True
Stormbound,17,Strategy,False,0.0,402,67,True,Zero,True,False,True,False,False,11,True,True,True,True,True,True,True
Goblins of Elderstone,0,Strategy,False,19.99,72,66,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Star Ruler 2,23,Strategy,False,24.99,564,79,False,Zero,True,True,False,False,True,1,True,False,False,False,False,False,True
Ogre,5,Strategy,False,24.99,75,80,False,Zero,True,True,True,False,True,1,True,False,False,False,False,False,True
Warhammer Age of Sigmar: Champions,100,Strategy,True,0.0,152,61,True,Zero,True,False,True,True,False,1,True,False,False,False,False,False,True
Civil War II,0,Strategy,False,39.99,149,76,False,Zero,True,False,False,False,False,3,True,False,False,True,False,False,True
TINY METAL,14,Strategy,False,24.99,160,70,False,Zero,True,True,True,True,True,10,True,True,True,True,False,True,True
Siege of Centauri,0,Strategy,False,9.99,58,70,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Ymir,1,Strategy,False,34.99,270,71,False,Zero,True,False,True,False,False,2,True,False,False,False,False,False,True
Through the Ages,86,Strategy,False,15.99,458,88,False,Zero,True,True,True,False,False,9,True,True,False,True,True,True,True
Jack Nicklaus Perfect Golf,28,Strategy,False,34.99,650,60,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Out of the Park Baseball 19,78,Strategy,False,19.99,548,83,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Conquest of Elysium 4,0,Strategy,False,24.99,295,90,False,Zero,True,False,False,False,False,1,True,False,False,False,False,False,True
Welcome to the Game II,27,Strategy,False,9.99,726,80,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Mordheim: City of the Damned,109,Strategy,False,39.99,4393,71,False,Zero,True,True,False,True,True,7,True,False,True,True,False,True,True
Heretic Operative,38,Strategy,False,19.99,39,92,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Starters Orders 7 Horse Racing,13,Strategy,False,34.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Xenonauts,0,Strategy,False,24.99,1981,87,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Lords Mobile,0,Strategy,False,0.0,389,69,True,Zero,True,False,True,False,False,18,True,True,True,True,False,True,True
Rise of Industry,24,Strategy,False,29.99,1319,81,False,Zero,False,False,False,False,True,8,True,True,True,True,True,True,True
Megaquarium,15,Strategy,False,24.99,509,90,False,Zero,False,False,False,False,True,8,True,True,True,True,True,True,True
Startup Company,20,Strategy,False,9.99,2285,77,False,Zero,False,True,False,False,True,12,True,True,True,True,True,True,True
Citystate,30,Strategy,False,14.99,274,68,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
PokerStars VR,0,Strategy,False,0.0,391,87,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Stronghold Crusader HD,0,Strategy,False,9.99,3404,96,False,Zero,True,True,False,False,True,10,True,True,True,True,False,True,True
"Warhammer 40,000: Dawn of War II",73,Strategy,False,19.99,3167,85,False,Zero,True,True,False,False,True,5,True,False,False,True,False,True,True
Realm Grinder,14,Strategy,False,0.0,2789,83,True,Zero,False,True,False,False,False,7,True,False,True,True,True,True,True
Duelyst,10,Strategy,False,0.0,4286,81,True,Zero,True,True,True,False,False,1,True,False,False,False,False,False,True
Weedcraft Inc,32,Strategy,False,19.99,380,72,False,Zero,False,True,False,False,True,7,True,False,True,True,True,True,True
Heroes® of Might & Magic® III - HD Edition,13,Strategy,False,14.99,4942,66,False,Zero,True,False,False,False,False,9,True,True,True,True,False,True,True
Stronghold Legends: Steam Edition,60,Strategy,False,14.99,437,78,False,Zero,True,True,False,False,True,8,True,True,True,True,False,True,True
Stronghold Crusader 2,81,Strategy,False,39.99,4281,62,False,Zero,True,True,True,False,True,10,True,True,True,True,True,True,True
Railroad Corporation,10,Strategy,False,29.99,90,71,False,Zero,True,False,False,False,True,3,True,False,True,False,False,True,True
Planetary Annihilation: TITANS,19,Strategy,False,39.99,5278,79,False,Zero,True,False,False,False,False,11,True,True,True,True,False,True,True
Vainglory,0,Strategy,False,0.0,2164,61,True,Zero,True,False,True,False,False,14,True,True,True,True,True,True,True
Master of Orion,102,Strategy,False,29.99,3739,68,False,Zero,True,True,False,False,True,11,True,False,True,True,True,True,True
The Horus Heresy: Legions,24,Strategy,True,0.0,287,65,True,Zero,True,False,True,False,False,7,True,False,True,True,False,True,True
Mystic Vale,32,Strategy,False,14.99,79,81,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
TheoTown,0,Strategy,False,8.99,41,90,False,Zero,False,False,False,False,False,11,True,True,True,False,False,True,True
EMERGENCY 20,72,Strategy,False,29.99,257,69,False,Zero,True,True,True,False,False,5,True,False,False,True,False,True,True
Circle Empires,66,Strategy,False,7.99,886,83,False,Zero,False,True,False,False,False,13,True,True,True,True,True,True,True
圣女战旗 Banner of the Maid,19,Strategy,False,16.99,951,83,False,Zero,False,False,False,True,True,3,True,True,False,False,False,False,True
Airport CEO,0,Strategy,False,15.99,1754,77,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
SimAirport,26,Strategy,False,19.99,1738,77,False,Zero,False,True,False,False,True,7,True,True,True,False,False,True,True
Bio Inc. Redemption,41,Strategy,False,12.99,722,86,False,Zero,True,False,True,False,True,4,True,False,True,False,False,True,True
Chess Ultra,38,Strategy,False,12.99,207,71,False,Zero,True,False,True,True,True,8,True,False,True,True,True,True,True
Magic 2014 — Duels of the Planeswalkers,38,Strategy,False,9.99,3549,84,False,Zero,True,True,False,True,True,9,True,False,True,True,True,True,True
Magic: The Gathering - Duels of the Planeswalkers 2013,25,Strategy,False,9.99,910,87,False,Zero,True,False,False,True,True,9,True,False,True,True,True,True,True
Dominions 5 - Warriors of the Faith,0,Strategy,False,39.99,548,93,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Graviteam Tactics: Mius-Front,39,Strategy,False,34.99,305,87,False,Zero,False,True,False,False,False,2,True,False,True,False,False,False,True
Romance of the Three Kingdoms 11 with Power Up Kit / 三國志11 with パワーアップキット,0,Strategy,False,39.99,519,87,False,Zero,False,False,False,False,True,3,True,False,False,False,False,False,True
Motorsport Manager,73,Strategy,False,34.99,3762,89,False,Zero,False,True,False,False,True,10,True,False,True,True,True,True,True
Resfort,6,Adventure,False,5.99,10,51,False,Zero,False,True,True,False,False,2,True,False,True,False,False,False,True
Men of War: Assault Squad,110,Strategy,False,9.99,2478,86,False,Zero,True,False,False,False,False,7,True,False,True,True,False,True,True
Trials of Fire,15,Strategy,False,15.99,66,92,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Hades' Star,17,Strategy,False,0.0,375,70,True,Zero,True,False,True,False,False,10,True,True,True,True,True,True,True
March of Empires,87,Strategy,False,0.0,305,53,True,Zero,True,False,True,False,False,16,True,True,True,True,True,True,True
Fibbage XL,10,Strategy,False,9.99,79,93,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Precipice,14,Strategy,False,11.99,77,80,False,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Order of Battle: World War II,38,Strategy,False,0.0,1177,69,True,Zero,True,True,False,False,False,5,True,False,True,True,False,True,True
World War II: TCG,54,Strategy,False,0.0,132,71,True,Zero,True,False,True,False,False,5,True,False,True,True,False,True,True
Mad Games Tycoon,39,Strategy,False,14.99,3080,90,False,Zero,False,False,False,False,False,18,True,True,True,True,True,True,True
Dawn of Discovery™,0,Strategy,False,9.99,295,87,False,Zero,False,False,False,False,False,3,True,False,False,True,False,False,True
"Warhammer® 40,000: Dawn of War® - Dark Crusade",0,Strategy,False,12.99,2413,95,False,Zero,True,False,False,False,True,5,True,False,False,True,False,True,True
The Operational Art of War IV,0,Strategy,False,39.99,59,71,False,Zero,True,False,False,False,False,4,True,True,False,True,False,False,True
In Fear I Trust - Episode 2,0,Adventure,False,3.99,10,51,False,Zero,False,False,False,False,False,3,True,False,True,False,False,False,True
Pendula Swing Episode 2 - The Old Hero's New Journey,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Dungetris - Soundtrack!,0,Adventure,False,1.99,10,51,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Lamp Head,0,Adventure,False,1.99,55,63,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Prisoner,33,Adventure,False,2.99,12,58,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
Jack Orlando: Director's Cut,0,Adventure,False,4.99,172,62,False,Zero,False,True,False,False,False,3,True,False,False,False,False,True,True
The Revenge of Johnny Bonasera: Episode 1,7,Adventure,False,3.99,26,69,False,Zero,False,True,False,False,False,7,True,False,True,True,False,True,True
Hard Era: The Fantasy Defence,0,Adventure,False,3.99,24,50,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
My Super Tower 2,6,Adventure,False,0.99,49,63,False,Zero,False,True,False,False,False,3,True,False,True,False,False,False,True
Awakening: The Sunhook Spire Collector's Edition,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Echoes of the Past: The Revenge of the Witch Collector's Edition,0,Adventure,False,6.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Surface: The Pantheon Collector's Edition,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Wrath of Loki VR Adventure,10,Adventure,False,2.99,40,62,False,Zero,False,False,False,True,False,7,True,True,False,True,False,True,True
Naklua VR,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
The Lost Legends of Redwall™ : The Scout,53,Adventure,False,14.99,56,66,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
AR-K,12,Adventure,False,7.99,161,58,False,Zero,False,True,False,False,False,2,True,False,False,True,False,False,True
Epic Manager - Create Your Own Adventuring Agency!,0,Adventure,False,17.99,156,64,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
